0,"OMG, more than 360 people is the death toll in Italy ",,
0,@ThisismyiQ layin down...i dont feel well ,,
0,@SCC_Skwerl Aww how depressing! ,,
0,@TheBlondeTheory  ditch in another parish. Some really sick people in this world. ,,
0,"Yo jimo i cant talk on aim anymore, its glitching  ill cya later and i hope u see this",,
0,I just gave an msu fan a car rental discount.. He looked so sad I just couldn't turn him away.. ,,
0,"ordered a pita...it NEVR came! why they say the fax machine broke and the driver left, what about my empty BELLY ",,
0,Britney was fucking amazing!! After we just went back to the hotel...I hate travelling with cheapos. ,,
0,"@powerpoole some people try to be tricky, some stop using twitter at all  i guess it's as good as it gets! i had to try.",,
0,@dra6on now I am sad cos u r sad ,,
0,@gotobekiddingme I tried.....and failed ,,
0,@ditty003 I'm looking at mine And I can't even get to it... School work sucks...atleast when u get home that's it  LOL,,
0,AC/DC rocked last night. Back to reality today.  70000 people without homes and &gt;150 dead in Italy ,,
0,"@heatherlibby  Oh well, she seems like trouble. Christian Slater is trying to kill her at the moment.",,
0,Hoping I can get some decent sleep tonight since I didn't get any worth shittt last night  Goodnight World! XOXO,,
0,i want diana F+. it looks great... ,,
0,i've got one of those spots that doesn't really show yet but hurts like hell and will no doubt be a beauty tomorrow ,,
0,@ekim1406 hehehe too bad they were separated ,,
0,Babe aint callin ,,
0,"@Hetty4Christ heh, yeah, I shakily conquered the ladder. Pointless job, tho. We're too far away to receive digital signal w/ antenna. ",,
0,"Good morning, hope everyone is feeling better than me.... this cold has really got hold now ",,
0,"Train rammed, fellow commuters vile . Special derision reserved for the man who appeared out of nowhere to claim 'his' seat. Luggage rack ",,
0,@Kal_Penn I will miss you on the show... you were awesome!  What a shock!!  ,,
0,talking to a boy  hating work though ,,
0,someone keep me up....im at work ,,
0,@LarrissaR please don't leave. stay for grant's bday ,,
0,@DanielCalderonL yeaah I hate that! ,,
0,@pmelt the only bad thing about aids is you can only catch it once  Id want to inflict more pain on the deadshits of this world.,,
0,@childhoodflames whats wrong! ,,
0,"Off to bed now, sick n can't sleep but will try w/ help of meds :s ",,
0,Blip.fm is down...I'm going back to normal tweeting for a while. ,,
0,@Lilylauren I get sad when ppl shave their moustaches  I don't know if I'd cry about it tho,,
0,Oh my gosh... Oh my gosh...Susy is going to kill me with her remedy. ,,
0,Finally going to sleep and waking up early to study ,,
0,I miss my friends from elementary and middle school ,,
0,"@cyantificNHS Balls  Although without the tunes, it's just a holiday then ;-)",,
0,chick corea was tonight...and I missed it  ...now she sobs,,
0,I'm going to love this season of the hills... I can tell!  Spartans sucked.    Goodnight!!,,
0,needs to study for quant and do legal process assessment for 2moro ,,
0,"@itsangie i canceled it, with plane tickets, hotel stay and tickets.. it was close to $400 if we eat cheaply.   man i soooo want to see O!",,
0,"@polaroidskyline that sounds fair horrible.  i was going to repeat myself, but i guess the text I just sent you would do it better. whee.",,
0,"@bivancamp aw, that suuuucks  Sorry dear!",,
0,@NeYawn Yeah! Interview... Don't know even when it is... ,,
0,"@LFTA So ur just gonna delete me like that...Y do I feel like &quot;Tom Cruise&quot; on Jerry Maguire when he got fired right now, yo.  LOL!",,
0,had the worst dream abt some turd face i used to date... ugh. it was awful. ,,
0,@shresthayash  ouch I can just imagine a toothpic in the eye or something ,,
0,uh...I feel so lonely  I wish my BFFWIAMC (Best Friend Forever Who Is Also My Cousin) has a Twitter,,
0,Why do people keep following me and then randomly stop?  It makes me sad!,,
0,Still feeling bleh... Spew burps and all ,,
0,hot deadline... ,,
0,"has to return the shirt she bought from Topshop bc she has $50 in her bank account that has to last her the rest of the month, life sucks ",,
0,woke up at 6am  far too early...more coffee then,,
0,is tooooooooo cold. ,,
0,Why is it raining tomorrow night after it was sooo nice today?!  Guess I should be thankful that I was able to enjoy it at least.,,
0,Michael Crichton ,,
0,CURSE MY SLOW INTERNET. I miss YouTube ,,
0,feels a headache coming on! ,,
0,@gordonchiu You're one letter alway!    Koreans don't use &quot;X&quot; so there's no hope for me. ,,
0,Working on the Holy Week ,,
0,@marnieblaze haha nope. i guess nothing is original these days ,,
0,"Lots of revision to do tonight too for my final assessments. More assessments today as well, 90% pass mark is harsh ",,
0,all thats stapling chipped my nails ,,
0, is cold,,
0,@PaulTeeter we passed by the border ,,
0,"Chewie update. OCD in left legs fixed, but possible OCD in Right leg as well, and worse still hip dysplasia in both hips  Not good...",,
0,Just got back from the hospital. BF's nephew might have meningitis ,,
0,Chi?u nay h?p chu?n b? t? ch?c m?y s? ki?n ? tr??ng ! Bao nhi�u vi?c ,,
0,is coldd ,,
0,Please watch this vid and tell me if you are not moved  http://www.youtube.com/watch?v=EUJSME0TORw,,
0,Boo another day at work  but only 3 to go then 3 days off ; ),,
0,driving to schiphol. apperantly I am not the only one. Stuck around aalsmeer ,,
0,Not anymore  how does Daisy manage to take up 75% of the bed?,,
0,@garretjiroux do u write back on twitter? i miss ya garee...  x,,
0,"Getting changed in the hopes that, that means we can go to the store now!  Poor cat is out of food...oops. ",,
0,I'm in pain ,,
0,"@nicolerichie: Haha. Yeah, they were that band from MMC! I used to have a CD, but I lost it. ",,
0,i miss my bcd friends ,,
0,@oliyoung But that requires assembly! Assembly is completely overrated tonight. This is harder than I thought ,,
0,On a diet.... Woke up 2day Hungry ,,
0,@JBeauty oooh *heads high killin 'em wit da no* lol didn't think so..  but u don't really know me yet I'm a good tucker inner haha,,
0,I hate cooking dinner ,,
0,@maikeru76 you aren't connected with me back...so I can't DM you...  ,,
0,My compassion to the people in italy! My mother is calling with our relatives in Italy right now  ,,
0,"@riskyrevenge Wait, what? Sick? ",,
0,@oishiieats did they play polite dance song?? only my fav. please dont say they did. or course they did.   damn me!,,
0,I need to find a battery for an Elinchrom Ranger.  Nobody in Canada has any in stock ,,
0,So now it's just a wait &amp; see game. I fall asleep &amp; it might or might not be there when I wake. ,,
0,Off to London today ,,
0,Smile like you mean it. Wow. This song brings back memories. Still can't sleep. ,,
0,@muzocan we should talk about this australia issue.. ,,
0,"I was woken up from a deep sleep just to be let go for Mad Max.  Not happy. And now, i can not sleep! ",,
0,"Sorry, was getting ready.  Going to leave at 8am today.",,
0,Got a speeding ticket ,,
0,@kristensaywhaa he is an ass. .. .. .. hM ..  did you watch the first episodeee? i freakin missed it ,,
0,@scarletjac but not good for me close to my current challenge ,,
0,"But the international font looks ugly. Going back to original font. After all, who'd tweet in malayalam ",,
0,doing some business studies revision ,,
0,misses David actually ,,
0,http://community.livejournal.com/ohnotheydidnt/33907252.html How freakin cool is that? Why doesnt shit like that happen to me? ,,
0,I can't believe it. I got my answer and didn't have to ask the question.  This feels awful.,,
0,Won't be tweeting much tonight   Maybe all tweets will come out in form of Tweet vomit later at about 1 in the morning.,,
0,I think I need to get laid. Sad revolution I had earlier rofl  http://twurl.nl/ibz2wb,,
0,Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Guys Would Come Back Here Na! ) xxxx,,
0,@ItsDawns Thank @rmilana don't like it  hehe but it's very easy and well I'm just a Danish Dude,,
0,"@Craftysince1990 Lol, that's sweet! I bought tickets last year &amp;&amp; my PartnerInCrime flaked so I didn't end up going  but this, FOR SURE!",,
0,@razzberrie wha so now its 4GB! yay! haha no more laggy computers! but my mba cannot upgrade ,,
0,@defsound aawwwww i know what u mean. iv never been that girl with a sense of humor ,,
0,@zaibatsu ME...I'm up.  ,,
0,was super lucky to get a seat on the train. We pay �40 for this 25 min journey. ,,
0,@Coyoteontherun Bet I-  Oh wait Mac?  No prolly not. ,,
0,"My navel piercing tore a bit when I was forcing my dog into the bed of my truck.  MY FAULT, I know.    It looks to be healing.  Yay!",,
0,"wow! i got sick out of nowhere  and now i cant think straight....and mtv hasnt posted the hills online, wtf!",,
0,Just woke up. Apples gig was ace last night. Seriously tired now. Work begins in one hour... ,,
0,"Today's episode of &quot;House&quot; (Episode, Simple Explanation) was so heartbreaking. ",,
0,I'm frankly disappointed and offended that there is a blogger writing AGAINST FU Penguin ,,
0,@tpaw wooo yeah! Sorry to hear you missed out on Origin tickets ,,
0,Gooood mooorning world. I had a dream last night I fucked my knee again  Def need to kick start my strengthening ready for Bournemouth 7s!,,
0,I need some selsun blue...pretty sure i have a small spot of haole rot ,,
0,I think im coming down with something. ,,
0,re newing my twitter ,,
0,@lindseyviloria about that... I am gonna be in mexico ,,
0,@sweetlyaroundme ps I woke up this morning and I cant access any websites!  or I havent cleaned my computer completely,,
0,"Hates hearing his girl being ill, nothing I can do though ",,
0,"@SteveDiamond I know they have trouble, but I never heard a thing. I had MANY recommendations from MrTweet. ",,
0,@ScarlettDane no  mary &amp; i were going to go dress shopping tomorrow.,,
0,@NoelClarke Good morning you. Stop ignoring me just cos i said i like *cough* Take That  Am very sad now..boo hoo!,,
0,Feeling light headed and gross ,,
0,thanks chaffie... thousand apologies. please fogive me 4 i have sinned. ,,
0,"@ItsChelseaStaub Goodnight, Chels. And sorry about the major layout-delay.  &lt;3",,
0,"@Coll_aka_Aubrey Oh, you were joking? Well now I'm crushed! I was totally gonna stand in the middle of a field and wave my arms! ",,
0,Is waitin for th break down service as somethin fallen of my car. I've got my hot water bottle with me. Feel such a twat ,,
0,@HolyJaw all in the middle if the night. I've committed myself to installing windows 7 with boot camp but I'm already having issues ,,
0,"@RedGray Ah man- so sad, his cousin committed suicide yest and she was 8 months pregnant  - can you imagine... we been crying non stop... ",,
0,damn its down. ,,
0,Megan equals Murder. ,,
0,poor Sandra Cantu. My heart goes out to her family and friends. Rest in Peace Little One! ,,
0,morning all. v. groggy this morning.... ,,
0,I feel soooo bad for my doglet!  She is not understanding why her mouth is so sore!  Poor little thing ,,
0,Why oh why do I watch videos of people dying RIGHT BEFORE I'm going to sleep? ,,
0,why luke worral doesnt have twitter? ,,
0,@Dynoisthename haha you better watch those two. They might actually kill each other. ,,
0,twitter is a lot less interesting since cute people suddenly stopped flirting with me ,,
0,My stomach is feeling satisfied now......been starving for 2 hours. ,,
0,is very disappointed. ,,
0,"I nearly spoiled myself for House, did just a teeny bit, saw a name, but then it went away via link.  I won't be terribly surprised now.  ",,
0,@marlonjenglish ,,
0,@kittCAT8 ya i was basically screwed. just rewrote it  i will seriously go with you if you want! i dont know anyone else who wants to goo!,,
0,@LRon_Jaii LMAOOO mornin baybeeee. Don't lie?! A peaceful journey?! My train is straight boring  not even a hooded teef in sight.,,
0,I wish I had someone to talk to. I'm so upset.  no one likes me anyway,,
0,@Willie_Day26 hommmmeeworrkkk  boooo hope you fellas had a good night,,
0,@Japh I wish I'd known that there were more tickets earlier. Rang this arvo - one left but Amy would end up sitting alone. Sigh  Too Hard.,,
0,"woke up to find this cold/flu/illness-type thing isn't going without a fight and, apparently, beats you up in your sleep. Sorry, keynote ",,
0,"WHF?? T:SCC killed Derek Reese (Brian Austin Green), I actually liked that character! ",,
0,equinux.com just crashed safari tks you! ,,
0,&quot;fire of anatolia&quot; is fired... costumes are destroyed... it's so poor situation ,,
0,"8:00am typical British morning. Cold, wet, road full of miserable angry drivers..... good times! I need a holiday ",,
0,"really now, time for sleep.  dreaming of my city, more tattoos, and other great things.  waking up to early morning sociology ",,
0,"Just bought Sour gummi worms, peach gummi O's, and cheeto puffs... AND a 44 ounce soda... I'm such a fat ass  Had a huge dinner too.",,
0,"@Tubeyornot2B you and me both. I thought I found a tweetheart, but I guess not.  so the search continues.. :-\",,
0,"@Pixie_Anna scroll back a few hours, you missed a whole lotta Jon ",,
0,@CyFyre no   finished two years then had twinzzzzzzzzzzz,,
0,Missed #24 and #the hills  now I have to catch up tomor.. But I have Real Housewives ugh I need to figure out my priorities,,
0,"Oh, and it's officially my birthday. Happy 23rd birthday to me! *looks around* Yet no one is here to wish it to me  Erik's in bed.",,
0,Needs the motivation to get dressed and go to work I hate training ,,
0,Didn't make it by here today.   They are saying we will have snow tomorrow. WTF?  It is Tennessee.  It doesn't even snow here in winter.,,
0,I just had two people stop following me ,,
0,Tried to fix hubby's computer. It didn't come with disks and now windows key won't work.  might have to buy it (like we can afford that),,
0,@V3events  no way!?  Ur at a game right now!? ,,
0,It seems that Twitter lost some updates yesterday - again!!  #twitter #fail,,
0,my paronychia hurts ,,
0,http://twitpic.com/2y4vn - remember these days? neither do i. siiiiike. i miss my old body  someday soon u shall be miiiiine.,,
0,back @ work. Had a bad start of day almost falling down the stairs  Not enjoying work yet...,,
0,i &lt;3 CIGS..RIP ,,
0,"i'm up, so much paperwork to do today. `n i'm kinda getting sick  not fun",,
0,Just did 5km on the tready and want to die... I'm not built for running... ,,
0,@un1xnut if only I didn't work an evening/night job ,,
0,Need's help with this anxiety crap ,,
0,@CHASEBOOGIE lol dont ask i was being nice given a ride shit started bar b cueing on the freeway  lmao i been had mine ready,,
0,"@azraeel Got home after 10 in the end, back in for a 9am start aswell ",,
0,throat is so raw she cannot sleep....  ,,
0,// :T I just asked my friend what piglet was (winnie the pooh.) ....seriously guys what is it ,,
0,i burnt my tongue on miso soup today ,,
0,had the worst dream abt some turd face ex.. ugh. it was awful. ,,
0,Longing to own a sewing machine! My Birthday is too far away! ,,
0,I havent slept a wink... Severe Insomnia... Arghhhh... Why!!! ,,
0,@TerryFree Lol byeee time to go ,,
0,"@Skunkie Sorry, I guess sarcasm is hard to show in 130 characters.  ",,
0,"just microwaved a kashi chicken and spinach thing, and put in the Milk dvd. anyone seen it? i bet it's good. i still havent seen slumdog ",,
0,Just got up i have to watch my lil' bro's ... Mom is at work ,,
0,oh god one of the teachers here gave me a rotten gogoma to eat.. and i'm so hungry i'm trying to eat around the bad parts  HAHAHAHA,,
0,Still a got headache  . Getting ready for work,,
0,"has to flip his lifestyle around, goodbye to sleeping in  and hello work at 6am!",,
0,@EvilUnicorn will do  &lt;3,,
0,"@honeyortar the hinge broke  it works, just doesn't open smoothly and it's pissing me off. I dunno I'll see if it can be fixed first.",,
0,Damn it. I hate this stage of the breakup process. I miss the boy.  We had just fallen in love. DAMN IT. WHY???!!!  Poop.,,
0,@rachaelyamagata You were amazing Rach! Thank you for the music! I waited outside but you never showed up!  There's always the next album!,,
0,@Nightwyrm no not yet ,,
0,i ate so many cookies that I think I'm hallucinating... ,,
0,i don't wanna go to work i wanna go to bed! ,,
0,So much for th paper.  i just woke up from my nap ,,
0,@rampantheart can do everything except add a twitter field in the comment.. ,,
0,"I found my MADDEN '08!  in '09  ...oh well, I say Old is New Again!",,
0,is missing his favourite friend ,,
0,@BrandzHD TAKIN A BREAK FROM THE CLUBS PLEASE DONT TELL ME WHERE U AT ,,
0,"I don't want to talk to advisors, they don't advise, the judge your arse off ",,
0,down to 2 packs of moroccan mint tea...and a whole truckloads of kenyan tea. ,,
0,@idolette @marissatastic - I'm so sad about the House episode tonight  but bigger &amp; better things (damn that Taub LOL),,
0,@choclatdrop404 he's not paying me any attn ,,
0,@shalinique For saying 2 may change up ur twitter game I like u just the way u r on here ,,
0,@Gen_Marie  I hope we can fix you in California at least.....,,
0,@oishiieats ,,
0,I'm Not There is on HBO in 30 minutes! Got excited then remembered I should get some sleep tonight. And why is it not on again soon? Sad ,,
0,Too tired to leave bed. ,,
0,@adreamforsteph ok House was sad. ,,
0,"ooh...hungry... before anything creeps out of the kitchen with legs...and/or arms...*attacks fridge* ah, cold chicken how exciting ",,
0,@junebugg15  I had to super glue my shoe!! Lol,,
0,owwwwww!!!  What a doozy of a headache.  2 tablets later and it has only taken  off a slight edge ,,
0,Only two more days until holidays! All my friends are in public schools so we can't hang out on Thursday  THEN DISNEYLAND OMG.,,
0,Finds her mom rly annoying. I need to detox and do an H2O day. My skin is shitting. ,,
0,I'm off to bed... way to late... will likely be a sac a shit at work tomorrow.  ,,
0,"@ylizabeth because you died, and i never see you. ",,
0,@kcarruthers I'm only 540 years old in pixie years. ,,
0,body clock still up the chuffer..note never ever stay up late again -also afro is back ,,
0,stupid thing wont let me get into my old twitter page so i had to make a new one ,,
0,I am soooo tired @ work ,,
0,Txt-Chat with Jake. Lmfao. Its Frikkin Awesome! I Miss This Effin Boy So Much.  Awww. Hoping You Would Come Back Here Na! ) xxxx,,
0,@kristinfinley ur phone and its breaking disease has spread to my phone it doesnt ring any more  just flashes agh only one moth till a ...,,
0,won't be doing the Frank Morgan race ,,
0,@CHRISDJMOYLES I'm not excited as I live in Wales ,,
0,"blahhh, my throat is sore &amp; i keep coughing. i hate being sick ",,
0,"I'm sitting up, unable to sleep ",,
0,"Motivated to sleep, but I'm feeling quite icky. ",,
0,"Oh dear, all the pups died 1 by 1 last night, perhaps it was because Princess rejected them ",,
0,I am going to be 30 in a month...  Ugh ,,
0,3 in the morning and I can't sleep. ,,
0,"@scarletjac thanks, I know that video is harrowing, especially the last 2 minutes  I must admit I cried",,
0,"Just wrote a 2 pg paper n 30 min, studied n now off 2 bed. Gotta wake up n 3 hours. OH JOY!  Nite all!",,
0,beginning to enjoy lazy town - oh dear ,,
0,or should i say my brain needs to optimise my neural search pathways to find my muscles again ,,
0,I cried when I heard the girl from Tracy was found today. It was soooo sad   May god bless Sandra Cantu.,,
0,@gmg2001 lol omg don't tempt me! I just started p90 2 hours ago. I need to at least be good for a day! shoulda asked me yesterday ,,
0,Had a moment with run fatboy run ,,
0,"haven't even had time to twitt theese last few days, insane! ",,
0,"@Wyldceltic1 oh man, it was the most sad ever. ",,
0,Twitter woke me up ,,
0,@SpazMoraz get up lady! See you in work ... Boohoo ,,
0,Something got into my eye...now its itchy. aw. ,,
0,@mrskutcher I was just thinking that today - how deprssing it all is!  Makes us appreciate life more.,,
0,@keelybin Ermmm not really. It's hearing the dreaded alarm clock ,,
0,@cannibaleyes I as bowling and the shit ripped ,,
0,"@EIsie Mate that's rubbish  10pt hug. Tom covered in spots and obviously not happy, but Doc says it's nothing 'bad'. Tell that to Tom...",,
0,@Warlach Curse ye!! Have fun at it. I miss doing online PR for Paramount Pics ,,
0,"ugh, just read on #CNN that they found the Cantu girl's body in a pond near their home. How terrible for her family ",,
0,Can't sleep. It's 2:05am--Ugh!!! I'm not even sleepy ,,
0,"How sad, I did not know Andy Hallet died  http://tinyurl.com/dhq7xv",,
0,... or so I thought....  ,,
0,"@markress understand that, we are all busy. I can only tweet after work. ",,
0,@samsungimaging better get your auto feature ironed out. that blast of advertisements was nothing less than industrial strength spam! ,,
0,"@TexasVegetarian Oh, God, ow.  That must have hurt like a bitch.  ",,
0,"Up and showered, now to get dressed for the late shift lollypop ",,
0,@GillianMe Yeah he was ,,
0,"really now, time for sleep. dreaming of my city, more tattoos, and other great things. waking up to early morning sociology ",,
0,@dougiemcfly hey saw u guys play @ pushover..didn't get 2 meet u tho cuz of th HUGE line  i was very upset lol..a msg would make up 4 it!,,
0,Good morning... I wish the weather was as good as in Germany today ,,
0,I wish we had a Dunkin Donuts in Holland  Today my moms back from Japan. Can't wait to see her!,,
0,Sooooooo busy right now. Have a lot of custom orders to catch up on! Haven't blogged since the 31st.  There aren't enough hrs in a day! ;),,
0,right got a stinking headache but I need to run I'm not a happy bunny ,,
0,"sorry, I should say that this vid hits you hard, please beware the last 2 minutes especially  http://www.youtube.com/watch?v=EUJSME0TORw",,
0,Wondering why gamebattles is down  http://bit.ly/qZuUY,,
0,Too much traffic on the A2  Can't wait till all 10 lanes are ready ... 2010?,,
0,slept for 11 hours.. had been awake since 5.30am yesterday..  and still i was late for the exam  gotta wake up at 5 tomoro onwards ,,
0,Almost finished with new moon.... If I didn't have to work tomorrow I would totally finish it tonight! Geez... ,,
0,Ok wonder why twitpix isn't an option for this new phone I got?! I can't win! I'll leave the photos to my cuz I guess... ,,
0,they usually make me Zzzz... but not today ,,
0,My Macbook just froze. Luckily I was able to take a screen shot of my paper and retyped the end of it. I submitted my paper 1 min. late. ,,
0,"@rougeforever I've just been faffing  Actually, reading; which is work but doesn't feel productive.",,
0,@thecampingforum if the forcasters are to be believed we'll be lucky of it lasts till this afternoon ,,
0,@babybazooka i do too...but it's hard ,,
0,"@CherylTheLibr_n Thanks for the Rebuilders/Rebuilding tip.  She's trying to help her mom thru a divorce, and herself thru a breakup.  ",,
0,Left head phone has died this morning. 1 head phone to keep me company on my journey ,,
0,@meganh93 same it has been drizzling all day  if u are going to rain might as well pour.,,
0,i cant sleep ugghhh ,,
0,just got to work and am so ravenous have eaten my gipton steak &amp; branston sarnies. Now I'll have to buy something for lunch!!   doh!,,
0,"New iphone, yay! Not restoring backup, no!  Stupid apple.",,
0,"A few catering gigs, very cool, getting ready for the normal week.  Working on Easter.  ",,
0,i cant sleep ,,
0,"@hamporter I always walk by the annex hoping to see you, but instead I get the Nguyen family ",,
0,Know exactly how you feel man  re: http://ff.im/1XTN7,,
0,im yellinq at ma mummyy  !! lol .. she is ANGRY AT MEE  !! ,,
0,"I really don't want to go back to Chicago. I liked not hearing about bad politicians or Oprah, I hate Oprah.  Only 4 days left in the UK ",,
0,@CandiceNicolePR I haven't heard from you in while ,,
0,Still doing homework. ,,
0,@ShannaMoakler I'm afraid to fly too. I straight up REFUSE to get on a plane. It sucks because it REALLY limits where you can go ,,
0,Tony has changed so much. Why did he have to change? ,,
0,"Feeling a bit better today, at least I can walk. I have NO idea what happened yesterday. On my way to school now... Ugh... ",,
0,Just about to leave for another exciting day at work ,,
0,"@christieeee Aww, I'm so sorry dearyy ",,
0,Fuck la circulation ce mat1 ,,
0,"Can't belive it.. We're home!! So sleepy 4 hrs today..  in Round Rock, TX http://loopt.us/GEtn1w",,
0,I'm at disneyland again Ahaha! And i'm sad the pineapple stand is closed... I have 3 dollars ,,
0,"Ok... so 2 hours into the self imposed shopping ban, and i am already aching for a shoe fix...this is going to be harder than i thought ",,
0,My whip cream is melting ,,
0,I was woken up by my mom. now i cant get to sleep. ,,
0,"Lonely bed, no husband. ",,
0,"Why is it that I have 46 followers, none of whom acknowledge me? ",,
0,Stupid m&amp;ms make my stomach hurt ,,
0,Best monday ever. Missed gossip girl.  Oh well. Spent time with BFF today! Wonderful Night! xoxo,,
0,@pilvlp My luck I'd probably get stopped by a cop or something stupid!  ,,
0,Sitting at home and im very bored   keep hearing really weird noises downstairs. Kinda creepy,,
0,Let us know how he's doing ok? ,,
0,"@Kailuh Dis guy was talking about his brother's cock, and thats all I feel like talking about   EWWW  You can figure out the rest.",,
0,my birthday today. feel so old ,,
0,@Amelia_Torode Have fun shopping ... but bear in mind the horrible forex truth  http://bit.ly/kHBN  ,,
0,ok my TWEET PEEP i must head to bed now...Got to take a test in Law tomorrow  ...is it summer yet?  anyway much love and HUGGERS,,
0,working on my lab report that's due 2359hr tonight. ,,
0,I am awake now because of twitters! I was just dozing off. . . ,,
0,"@jillglavan soooo disappointed your T.I. party is when I leave for Vegas. I was so jacked up when you first talked about it, now nothing ",,
0,"@runawaystarling unfort, msn is a douche and a half to me ",,
0,i have to butting poop again ,,
0,@oinker_aida i agree! ,,
0,all these crazy pollen trees in Washington state are making my sinuses go crazy ,,
0,Stupid 3 year project! feels like you've conquered something then you realised it's only 1 year down ,,
0,@jdpeterson  hope you feel better. why cali?,,
0,I need to go out but I am so lazy. ,,
0,@laurenlenewx awww i'm sorry ,,
0,Woo for three pages down and seven to go...why in heck do I procrastinate!  Goal #1 for Grad School DO NOT WAIT!!!!!,,
0,"morning all. So tired today, should've stayed in bed ",,
0,off to town. forgot to charge my phone so don't think it will last all day ,,
0,why must I be awake at this untimely hour ,,
0,"i dont want to go to school tomorrow for an exam, after having one and a half weeks off ",,
0,"@Kal_Penn The thing that sucks the most is that you were the one I was most excited for, even before I knew who the final team would be. ",,
0,I can't sleep.  It's too windy and scary out.,,
0,@darylsws kids are on holidays ,,
0,summer camp or summer school?? Both are boarding lol. ,,
0,after 2am and i'm still sniffling and sneezing. can't sleep. morning is going to come way too early ,,
0,these guys who is Bill Gates's associates makes me feel like I know nothing!!! I don't even know my name now ,,
0,"Oh no!!!!!!!!!!!!! @AzPPA just sent email for State convention...May 17-18 &amp; there was Papyrus all over it. Sad, b/c I wanted to attend! ",,
0,@pelf81 but work is demanding for so much more ,,
0,watching greek. cant believe its the last day ill see you guys.  june 20.... ahh.,,
0,Is back at the cabbins  Ew!,,
0,terrified by the news from Italy  http://tinyurl.com/dhdpne,,
0,@lili_marlene Ohh that sux ,,
0,@brainiacmathew i know!  and im on spring break,,
0,is extremely hungry ,,
0,It's going to be a loooooooooooooooooooooooooooooooonnnnnnngggggggg night at work ,,
0,@Jennchambless me neither and nobody is awake... NOBODY. I'm drunk and alone ,,
0,"@dark_butterfly Not just you. I thought he looked paler, too  Probably from drama filming. Jun looks healthier than ever, though.",,
0,.. sad to hear about the discovery of the little girl from Tracy. Her poor family ,,
0,just what am I supposed to think? ,,
0,Why do I keep working for places that DON'T do the Cycle2Work scheme. 15% disc at Halfauds is good enough. ,,
0,"In office, doing irritating work for the worst client i've ever had. You cant choose your project if ur an employee.  ",,
0,at wye river.. It's really cold! This internet is really expensive ,,
0,Jammed my finger and it hurts really badly. ,,
0,DAMN- my PC has COMPLETELY given out  this sucks ...,,
0,I just let my EverQuest 2 subscription lapse. Just don't play it anymore. Don't have the time ,,
0,"had a flu shot at work, now my arm hurts ",,
0,@heidimontag I love the hills but I missed the show tonight ,,
0,@JesMayhemWA Still trying to sell the prelude? ,,
0,"@katsun At this point, I'm trying to remain optimistic that it won't be as delayed as Live365 but it's getting harder each day ",,
0,Twitter is down? ,,
0,@Kal_Penn OMG I am so mad! You were my favorite character  I'll miss 'you',,
0,Wishes David Cook was coming to phoenix  trying to figure out a way to get to San diego on June 18th to see him.... I'm obsessed,,
0,ill make fresh start.. i promise...    xtra sad puppy face...,,
0,"A beautiful morning - the sun is shining, the birds are singing, I've just been playing Mousetrap with the kids... damn, now work ",,
0,"@AHolmes_NJ I was able to DownThemAll! before TA was able to delete my account. Didn't lose any photos, but I lost almost all comments ",,
0,@thisisguan ,,
0,"Tuesday is a raining day, again ",,
0,Has a huge headache but gotta go to work ,,
0,"@ACTinglikeamama Oh, you have a recipe for gyros? I developed an addiction in Germany, and haven't been able to find any I like in Aus. ",,
0,Still feel feckin arseholed...a sign of old age me thinks ,,
0,"@SukottoXD I saw ice in the rain today. Not quite snow, but frozen water, nonetheless. ",,
0,@charp I was being all nerdy &amp; thinking they could help me with my Metropolitan Area Network ,,
0,tired but cant sleep............. ,,
0,@JBeauty lol   GOODNIGHT,,
0,I'm laying in bed facing the wall and trying to relax but I'm hearing so many things plus the air conditioning sound is so louad ,,
0,Someone needs to give this baby a home!!! I would but it's a bit too soon  http://tinyurl.com/dzbppd,,
0,In bed. Finally!  Long day tomorrow ,,
0,Cant sleep. Ugh. If this is going to be a trend i.ll need to find something to do with my wakeful night hours. Read? Learn a language? ,,
0,Airlie is  sick   and now Mason is sick Too. He is going to miss his school disco ,,
0,Our trip has been canceled. See the latest blog post for info  http://kiwinova.blogspot.com/,,
0,Just saw 1 little and 1 huge stingray in foot-deep water off catseye beach at low tide. No turtles yet.  ,,
0,Have to update my picture cos I look old and fat.  Oh I am old and fat  playing badminton is not working on weight ,,
0,Just saw some snow flakes ,,
0,"lol, honeybaby, i sound like a ny-quil commercial. that word only looks right with a green background. i want to sleep but i can't ",,
0,"Feeling soree, bad idea to go running when your sick ",,
0,T___T need more sleep but my body wont let me  so i will draw instead  &lt;3,,
0,"@30SECONDSTOMARS: Thank's for your prayers, these days are very difficults ",,
0,@vanidosa27 What's wrong? why do you need an inhaler? I didn't even know you were sick  Hope you start feeling better,,
0,"@eri74 Goodmorning!  hahaha, let me guess .... CB? hahaha me not ",,
0,"Doesn't know why, but is feeling very down. And a trip to the gym didn't help ",,
0,Computer/internet is hating me tonight... I swear. And I can't find my USB cord for my sidekick ,,
0,Taking Angus for a check-up today. I always quietly dread it but this time he's poorly so I know the lung function tests will be crap. ,,
0,@grahamcracker  If only you were working in the Melbourne Victoria Police Department or the Melbourne City Cabs. ,,
0,doing homework...  ,,
